ATVI,21.6900,2900,21.6800,0,N,21.7000,3159,21.7100,3293,Y
ADBE,66.8200,546,66.8100,750,Y,66.8400,678,66.8500,1741,Y
AKAM,62.5200,80,62.5100,650,Y,62.5300,300,62.5400,0,N
ALXN,160.8500,7,160.8400,100,Y,160.9400,135,160.9500,136,Y
GOOG,591.3400,27,591.3300,0,N,591.7200,100,591.7300,0,N
GOOGL,600.1800,1,600.1700,0,N,600.5300,11,600.5400,0,N
AMZN,330.5500,100,330.5400,501,Y,330.7000,100,330.7100,4,N
AAL,37.1600,400,37.1500,800,Y,37.1700,257,37.1800,1300,Y
AMGN,143.3700,48,143.3600,72,Y,143.4200,658,143.4300,350,N
ADI,49.8600,1001,49.8500,1095,Y,49.8800,1078,49.8900,887,N
AAPL,101.7000,500,101.6900,1450,Y,101.7100,1500,101.7200,1774,Y
AMAT,22.5500,8409,22.5400,8374,N,22.5700,7606,22.5800,0,N
ADSK,55.2200,200,55.2100,500,Y,55.2400,890,55.2500,0,N
ADP,83.7600,400,83.7500,0,N,83.7900,841,83.8000,726,N
AVGO,89.3100,450,89.3000,550,Y,89.3400,110,89.3500,391,Y
BIDU,224.8000,37,224.7900,9,N,224.9800,200,224.9900,0,N
BBBY,63.7900,350,63.7800,395,Y,63.8100,507,63.8200,0,N
BIIB,329.3000,100,329.2900,100,Y,329.6600,8,329.6700,125,Y
BMRN,69.6900,100,69.6800,250,Y,69.7500,300,69.7600,50,N
CHRW,67.5400,501,67.5300,250,N,67.5500,19,67.5600,627,Y
CA,28.3400,1163,28.3300,2551,Y,28.3500,1239,28.3600,1289,Y
CELG,93.9500,100,93.9400,200,Y,93.9800,145,93.9900,403,Y
CERN,58.5300,555,58.5200,310,N,58.5400,100,58.5500,516,Y
CHTR,161.9400,289,161.9300,400,Y,161.9700,400,161.9800,300,N
CHKP,70.4200,800,70.4100,0,N,70.4300,12,70.4400,300,Y
CSCO,25.0500,7845,25.0400,18432,Y,25.0700,23225,25.0800,0,N
CTXS,71.2900,500,71.2800,750,Y,71.3000,1200,71.3100,725,N
CTSH,44.9900,1282,44.9800,2612,Y,45.0000,624,45.0100,2869,Y
CMCSA,56.8700,22,56.8600,0,N,56.6700,2205,56.6800,4475,Y
CMCSK,56.4200,800,56.4100,1750,Y,56.4300,2053,56.4400,2279,Y
COST,126.7000,12,126.6900,937,Y,126.7200,501,126.7300,550,Y
DISCA,40.1100,1394,40.1000,1985,Y,40.1400,805,40.1500,994,Y
DISCK,39.3000,484,39.2900,994,Y,39.3100,1260,39.3200,866,N
DISH,64.8600,855,64.8500,650,N,64.8800,193,64.8900,415,Y
DLTR,56.8900,300,56.8800,1359,Y,56.9000,1100,56.9100,863,N
EBAY,52.5200,1462,52.5100,2032,Y,52.5500,1424,52.5600,1795,Y
EA,36.9000,700,36.8900,1054,Y,36.9100,300,36.9200,877,Y
EXPD,41.7900,832,41.7800,1390,Y,41.8000,700,41.8100,574,N
ESRX,74.3200,500,74.3100,1150,Y,74.3300,600,74.3400,1326,Y
FB,77.0500,1350,77.0400,1987,Y,77.0800,2400,77.0900,0,N
FAST,46.0000,291,45.9900,550,Y,46.0100,760,46.0200,690,N
FISV,65.5500,100,65.5400,451,Y,65.5600,100,65.5700,442,Y
GRMN,52.1500,700,52.1400,1581,Y,52.1700,216,52.1800,604,Y
GILD,106.4800,434,106.4700,0,N,106.5100,200,106.5200,0,N
HSIC,117.0300,200,117.0200,108,N,117.0600,303,117.0700,0,N
ILMN,174.2500,11,174.2400,100,Y,174.3300,200,174.3400,200,Y
INCY,49.2000,200,49.1900,300,Y,49.2500,400,49.2600,0,N
INTC,34.9200,4203,34.9100,11432,Y,34.9300,9600,34.9400,7925,N
INTU,86.2400,480,86.2300,689,Y,86.2800,949,86.2900,376,N
ISRG,473.0400,100,473.0300,0,N,473.3600,200,473.3700,0,N
JD,28.1100,403,28.1000,0,N,28.1200,300,28.1300,500,Y
GMCR,135.6400,9,135.6300,7,N,135.7300,112,135.7400,129,Y
KLAC,80.5600,600,80.5500,263,N,80.5800,203,80.5900,500,Y
LRCX,76.3600,350,76.3500,662,Y,76.4000,350,76.4100,0,N
LBTYA,44.1700,300,44.1600,1157,Y,44.1800,1100,44.1900,1264,Y
LBTYK,42.4800,700,42.4700,1550,Y,42.4900,1300,42.5000,1050,N
LILA,,,,,N,,,,,N
LILAK,,,,,N,,,,,N
LVNTA,38.0200,636,38.0100,350,N,38.0500,300,38.0600,150,N
QVCA,,,,,N,,,,,N
LMCA,48.7300,284,48.7200,503,Y,48.7400,301,48.7500,400,Y
LMCK,49.0000,477,48.9900,312,N,49.0100,600,49.0200,600,Y
LLTC,45.3400,642,45.3300,1593,Y,45.3700,811,45.3800,0,N
MAR,72.2300,873,72.2200,0,N,72.2400,100,72.2500,0,N
MAT,33.7800,2737,33.7700,2128,N,33.7900,3356,33.8000,2444,N
MU,31.6100,2506,31.6000,2212,N,31.6300,2359,31.6400,2313,N
MSFT,46.8800,6292,46.8700,5212,N,46.8900,4603,46.9000,6415,Y
MDLZ,35.6400,1839,35.6300,4538,Y,35.6500,2700,35.6600,3564,Y
MNST,90.2600,100,90.2500,0,N,90.2800,80,90.2900,100,Y
MYL,47.3700,700,47.3600,1503,Y,47.3900,275,47.4000,0,N
NTAP,43.0800,1102,43.0700,0,N,43.0900,1192,43.1000,1377,Y
NFLX,457.7000,100,457.6900,100,Y,457.9500,100,457.9600,0,N
NVDA,19.1300,3775,19.1200,6386,Y,19.1400,8105,19.1500,5234,N
NXPI,72.1500,800,72.1400,585,N,72.1700,101,72.1800,260,Y
ORLY,154.0500,5,154.0400,187,Y,154.0800,307,154.0900,100,N
PCAR,59.7600,300,59.7500,588,Y,59.7900,1227,59.8000,1428,Y
PAYX,42.7600,800,42.7500,1621,Y,42.7700,1494,42.7800,2350,Y
PYPL,,,,,N,,,,,N
QCOM,75.6800,2001,75.6700,2347,Y,75.6900,462,75.7000,1620,Y
REGN,360.0100,200,360.0000,12,N,360.4300,108,360.4400,7,N
ROST,75.3300,200,75.3200,450,Y,75.3600,369,75.3700,734,Y
SNDK,101.9200,415,101.9100,508,Y,101.9700,469,101.9800,593,Y
SBAC,111.8100,200,111.8000,100,N,111.8600,101,111.8700,409,Y
STX,58.5300,589,58.5200,728,Y,58.5400,100,58.5500,771,Y
SIRI,3.5900,621446,3.5800,297283,N,3.6000,317755,3.6100,296874,N
SWKS,57.5600,200,57.5500,450,Y,57.5700,125,57.5800,875,Y
SPLS,13.0200,9887,13.0100,7985,N,13.0300,8750,13.0400,8624,N
SBUX,76.1100,473,76.1000,1350,Y,76.1200,1407,76.1300,968,N
SRCL,116.8100,690,116.8000,43,N,116.8500,204,116.8600,100,N
SYMC,24.3500,5812,24.3400,4560,N,24.3600,500,24.3700,2539,Y
TSLA,258.8600,100,258.8500,0,N,259.0800,306,259.0900,307,Y
TXN,48.8400,970,48.8300,1204,Y,48.8600,1912,48.8700,2152,Y
KHC,,,,,N,,,,,N
PCLN,1190.1300,3,1190.1200,18,Y,1191.3000,3,1191.3100,100,Y
TSCO,60.9600,200,60.9500,663,Y,60.9800,200,60.9900,733,Y
TRIP,97.8800,308,97.8700,81,N,97.9400,105,97.9500,106,Y
FOX,34.0500,900,34.0400,3348,Y,34.0600,4343,34.0700,2127,N
FOXA,35.0800,7142,35.0700,4835,N,35.0900,2503,35.1000,6837,Y
VRSK,64.0100,200,64.0000,200,Y,64.0300,100,64.0400,315,Y
VRTX,104.4300,300,104.4200,0,N,104.4900,100,104.5000,55,N
VIAB,80.9100,859,80.9000,750,N,80.9200,314,80.9300,1212,Y
VIP,7.9700,3171,7.9600,8963,Y,7.9800,1100,7.9900,0,N
VOD,33.2400,1960,33.2300,5452,Y,33.2500,4008,33.2600,4587,Y
WBA,,,,,N,,,,,N
WDC,98.3800,100,98.3700,0,N,98.3900,100,98.4000,217,Y
WFM,39.0200,700,39.0100,1234,Y,39.0300,265,39.0400,1227,Y
WYNN,184.4100,90,184.4000,100,Y,184.5000,111,184.5100,5,N
XLNX,44.0200,1400,44.0100,2454,Y,44.0300,932,44.0400,1169,Y
YHOO,40.7000,3023,40.6900,1354,N,40.7300,1297,40.7400,4154,Y
