ATVI,21.7000,4698,21.6900,5938,Y,21.7600,4850,21.7700,0,N
ADBE,66.8200,746,66.8100,775,Y,66.8400,867,66.8500,1741,Y
AKAM,62.5300,653,62.5200,0,N,62.5600,300,62.5700,487,Y
ALXN,160.8900,68,160.8800,100,Y,160.9900,15,161.0000,30,Y
GOOG,591.3900,13,591.3800,226,Y,591.7400,100,591.7500,0,N
GOOGL,600.2000,100,600.1900,0,N,600.5600,10,600.5700,100,Y
AMZN,330.5600,7,330.5500,49,Y,330.8200,122,330.8300,18,N
AAL,37.1500,900,37.1400,2900,Y,37.1800,3300,37.1900,1300,N
AMGN,143.4100,22,143.4000,0,N,143.4500,119,143.4600,0,N
ADI,49.8600,672,49.8500,895,Y,49.9100,1008,49.9200,1288,Y
AAPL,101.7100,501,101.7000,0,N,101.7200,850,101.7300,0,N
AMAT,22.5500,8499,22.5400,7574,N,22.5700,8506,22.5800,9326,Y
ADSK,55.2000,572,55.1900,0,N,55.2500,482,55.2600,0,N
ADP,83.7600,300,83.7500,163,N,83.8000,1114,83.8100,971,N
AVGO,89.2900,474,89.2800,490,Y,89.3600,497,89.3700,0,N
BIDU,224.8300,109,224.8200,409,Y,224.9900,201,225.0000,0,N
BBBY,63.7100,1650,63.7000,1050,N,63.7700,987,63.7800,0,N
BIIB,329.3200,6,329.3100,0,N,329.5400,6,329.5500,0,N
BMRN,69.7200,100,69.7100,100,Y,69.7600,100,69.7700,50,N
CHRW,67.5100,660,67.5000,768,Y,67.5500,246,67.5600,849,Y
CA,28.3200,2647,28.3100,3614,Y,28.3500,1227,28.3600,1889,Y
CELG,93.9400,450,93.9300,450,Y,93.9900,355,94.0000,0,N
CERN,58.5100,311,58.5000,0,N,58.5300,200,58.5400,0,N
CHTR,161.9400,289,161.9300,409,Y,161.9700,400,161.9800,300,N
CHKP,70.4300,700,70.4200,611,N,70.4700,666,70.4800,0,N
CSCO,25.0500,18254,25.0400,0,N,25.0600,6824,25.0700,0,N
CTXS,71.2900,300,71.2800,553,Y,71.3300,773,71.3400,0,N
CTSH,45.0100,1353,45.0000,0,N,45.0200,601,45.0300,1842,Y
CMCSA,56.8700,22,56.8600,0,N,56.7300,3023,56.7400,2150,N
CMCSK,56.4300,5156,56.4200,0,N,56.4500,2179,56.4600,1793,N
COST,126.7100,300,126.7000,0,N,126.7400,550,126.7500,0,N
DISCA,40.1200,800,40.1100,0,N,40.1300,906,40.1400,0,N
DISCK,39.3400,857,39.3300,683,N,39.3800,1166,39.3900,1258,Y
DISH,64.8800,429,64.8700,550,Y,64.9000,400,64.9100,675,Y
DLTR,56.8900,400,56.8800,1171,Y,56.9000,1200,56.9100,758,N
EBAY,52.4900,1931,52.4800,0,N,52.5700,1523,52.5800,1164,N
EA,36.9100,875,36.9000,0,N,36.9300,1302,36.9400,1326,Y
EXPD,41.7600,1145,41.7500,0,N,41.7700,400,41.7800,350,N
ESRX,74.3200,501,74.3100,1386,Y,74.3500,1611,74.3600,1804,Y
FB,77.0700,1801,77.0600,2935,Y,77.1000,1951,77.1100,2115,Y
FAST,46.0000,291,45.9900,650,Y,46.0100,762,46.0200,790,Y
FISV,65.5400,698,65.5300,0,N,65.5700,100,65.5800,0,N
GRMN,52.1300,578,52.1200,685,Y,52.1700,766,52.1800,904,Y
GILD,106.5100,128,106.5000,622,Y,106.5600,1073,106.5700,1092,Y
HSIC,117.0300,200,117.0200,0,N,117.0600,503,117.0700,16,N
ILMN,174.2400,100,174.2300,100,Y,174.3300,200,174.3400,200,Y
INCY,49.2000,200,49.1900,300,Y,49.2900,100,49.3000,300,Y
INTC,34.9200,5104,34.9100,11532,Y,34.9400,10925,34.9500,7415,N
INTU,86.2900,130,86.2800,570,Y,86.3300,575,86.3400,0,N
ISRG,473.2300,100,473.2200,0,N,473.6400,1,473.6500,2,Y
JD,28.0600,400,28.0500,800,Y,28.1100,300,28.1200,500,Y
GMCR,135.6200,76,135.6100,0,N,135.6900,100,135.7000,0,N
KLAC,80.5500,275,80.5400,0,N,80.5900,500,80.6000,1059,Y
LRCX,76.3800,100,76.3700,137,Y,76.4200,869,76.4300,1067,Y
LBTYA,44.1500,1361,44.1400,1660,Y,44.1800,1110,44.1900,1264,Y
LBTYK,42.4700,1750,42.4600,1850,Y,42.4900,1100,42.5000,1050,N
LILA,,,,,N,,,,,N
LILAK,,,,,N,,,,,N
LVNTA,38.0200,650,38.0100,200,N,38.0700,300,38.0800,0,N
QVCA,,,,,N,,,,,N
LMCA,48.7300,484,48.7200,503,Y,48.7500,400,48.7600,200,N
LMCK,49.0000,500,48.9900,312,N,49.0200,600,49.0300,300,N
LLTC,45.2900,1350,45.2800,800,N,45.3600,873,45.3700,1112,Y
MAR,72.2200,759,72.2100,976,Y,72.2300,213,72.2400,634,Y
MAT,33.7700,2128,33.7600,2031,N,33.8000,2446,33.8100,2251,N
MU,31.5100,1711,31.5000,0,N,31.5200,1950,31.5300,1351,N
MSFT,46.8600,8496,46.8500,7072,N,46.9000,9592,46.9100,0,N
MDLZ,35.6400,2848,35.6300,4338,Y,35.6700,4764,35.6800,4497,N
MNST,90.2700,300,90.2600,0,N,90.2800,55,90.2900,100,Y
MYL,47.3500,650,47.3400,950,Y,47.3800,1401,47.3900,475,N
NTAP,43.0700,1300,43.0600,1862,Y,43.0900,1471,43.1000,1677,Y
NFLX,457.7000,118,457.6900,105,N,458.0500,100,458.0600,0,N
NVDA,19.1300,3318,19.1200,13086,Y,19.1500,6134,19.1600,6668,Y
NXPI,72.1800,300,72.1700,485,Y,72.2200,450,72.2300,1050,Y
ORLY,154.0000,31,153.9900,21,N,154.0800,500,154.0900,173,N
PCAR,59.7700,200,59.7600,400,Y,59.8100,1344,59.8200,1068,N
PAYX,42.7600,1800,42.7500,1821,Y,42.7800,2038,42.7900,2183,Y
PYPL,,,,,N,,,,,N
QCOM,75.7100,1050,75.7000,1432,Y,75.7500,1692,75.7600,4050,Y
REGN,360.0300,100,360.0200,0,N,360.4300,110,360.4400,0,N
ROST,75.3300,500,75.3200,189,N,75.3600,369,75.3700,0,N
SNDK,101.8800,359,101.8700,423,Y,101.9300,550,101.9400,0,N
SBAC,111.8300,100,111.8200,0,N,111.8700,200,111.8800,0,N
STX,58.5400,500,58.5300,708,Y,58.5700,312,58.5800,605,Y
SIRI,3.5700,211351,3.5600,185655,N,3.6000,318031,3.6100,296674,N
SWKS,57.5600,400,57.5500,0,N,57.5700,100,57.5800,475,Y
SPLS,13.0200,9587,13.0100,7485,N,13.0300,4094,13.0400,0,N
SBUX,76.1100,473,76.1000,1279,Y,76.1300,968,76.1400,0,N
SRCL,116.8100,778,116.8000,111,N,116.8400,101,116.8500,0,N
SYMC,24.3500,3799,24.3400,4160,Y,24.3900,3749,24.4000,5617,Y
TSLA,259.0000,100,258.9900,0,N,259.0000,100,259.0100,0,N
TXN,48.8400,1470,48.8300,1374,N,48.8500,2083,48.8600,0,N
KHC,,,,,N,,,,,N
PCLN,1190.0800,6,1190.0700,0,N,1191.0800,1,1191.0900,0,N
TSCO,60.9400,383,60.9300,677,Y,61.0300,1157,61.0400,0,N
TRIP,97.9000,174,97.8900,31,N,97.9800,113,97.9900,127,Y
FOX,34.0700,5712,34.0600,0,N,34.0900,2327,34.1000,2650,Y
FOXA,35.1100,3340,35.1000,0,N,35.1300,2300,35.1400,4120,Y
VRSK,64.0200,100,64.0100,100,Y,64.0600,462,64.0700,562,Y
VRTX,104.5200,100,104.5100,300,Y,104.5500,100,104.5600,0,N
VIAB,80.9100,1084,80.9000,0,N,80.9700,807,80.9800,0,N
VIP,7.9700,3171,7.9600,8963,Y,7.9800,1100,7.9900,3879,Y
VOD,33.2400,2802,33.2300,0,N,33.2500,3915,33.2600,4587,Y
WBA,,,,,N,,,,,N
WDC,98.4100,1,98.4000,152,Y,98.4700,642,98.4800,656,Y
WFM,39.0500,1200,39.0400,934,N,39.0600,1065,39.0700,927,N
WYNN,184.4100,190,184.4000,0,N,184.4700,107,184.4800,33,N
XLNX,44.0200,1650,44.0100,1954,Y,44.0300,1032,44.0400,0,N
YHOO,40.7100,1300,40.7000,0,N,40.7300,3395,40.7400,2185,N
